nObserver,cond,nDictator,chDictator,RTDictator,splitL,splitR,chObserver,RTObserver,lastEstim,duration,selfChObserver,selfRTObserver,similarity
35,3,5,-1,0.407941,0.513428,0,-1,1.211125,0.488281,0,-1,0.553679,0.981818181818182
35,3,5,-1,1.799626,0.807223,0.475038,1,0.695139,0.488281,1,-1,0.641343,0.981818181818182
35,3,10,-1,1.92471,0.233369,0.288051,1,5.6288,0.209961,1,1,0.667445,0.260606060606061
35,3,10,1,0.432911,0.93133,0.117453,1,2.024938,0.209961,0,-1,0.617675,0.260606060606061
35,3,10,-1,1.650306,0.008676,0.592791,1,4.329949,0.209961,1,-1,0.414543,0.260606060606061
35,3,10,-1,0.432934,0.08856,0.697955,-1,2.425622,0.209961,0,1,0.486053,0.260606060606061
35,3,16,1,0.324552,0,0.768783,1,1.672039,0.819336,0,1,0.521347,0.903030303030303
35,3,16,1,1.424572,0.614249,0.976462,1,1.674737,0.819336,1,-1,0.829787,0.903030303030303
35,3,16,1,0.324536,0.684374,0.914881,1,1.707263,0.819336,0,1,2.383163,0.903030303030303
35,3,16,1,1.716305,0.692258,0.892014,1,1.175917,0.819336,1,1,2.383163,0.903030303030303
35,3,8,-1,0.858004,0.600316,0,-1,3.015884,0.374023,0,-1,0.414543,0.818181818181818
35,3,8,1,2.983227,0.427113,0.693287,1,1.222606,0.374023,1,-1,0.433238,0.818181818181818
35,3,8,-1,4.267403,0.614735,0.689625,-1,1.92178,0.374023,1,-1,0.736528,0.818181818181818
35,3,8,1,0.833484,0,0.184209,1,0.871792,0.374023,0,1,1.032452,0.818181818181818
35,4,11,1,4.384084,0.288038,0.860615,1,0.780563,0.658203,1,1,0.619727,0.836363636363636
35,4,11,1,0.624629,0.005939,0.501304,1,1.179307,0.658203,0,-1,0.553679,0.836363636363636
35,4,11,1,2.966579,0.381785,0.771742,1,0.678309,0.658203,1,1,0.585667,0.836363636363636
35,4,11,1,0.666854,0,0.420608,1,1.097227,0.658203,0,-1,0.507963,0.836363636363636
35,4,13,1,0.382928,0,0.792983,1,1.030764,0.710938,0,1,0.521347,0.933333333333333
35,4,13,-1,1.066324,0.897506,0.689459,-1,0.894936,0.710938,1,1,2.383163,0.933333333333333
35,4,13,-1,1.141368,0.882208,0.695151,-1,0.746002,0.710938,1,1,2.383163,0.933333333333333
35,4,13,-1,0.391199,1,0.334265,-1,0.947741,0.710938,0,-1,1.468469,0.933333333333333
35,4,1,-1,2.34139,0.881676,0.093733,1,0.567309,0.397461,1,-1,0.617675,0.654545454545455
35,4,1,1,4.666785,0.402851,0.587478,-1,0.698228,0.397461,1,1,0.684986,0.654545454545455
35,4,1,-1,0.716748,0.293405,0.015848,-1,1.432981,0.397461,0,-1,0.51985,0.654545454545455
35,4,1,1,0.749576,0.285316,0.513349,1,1.015666,0.397461,0,1,0.497559,0.654545454545455
35,4,15,-1,0.441267,0.597934,0.094457,-1,0.67417,0.617188,0,-1,0.457089,0.96969696969697
35,4,15,-1,0.450077,0.569434,0,-1,0.411326,0.617188,0,-1,0.414543,0.96969696969697
35,4,15,-1,1.916331,1,0.317288,1,1.327409,0.617188,1,-1,1.468469,0.96969696969697
35,4,15,-1,1.458097,0.69461,0.95746,-1,0.795424,0.617188,1,-1,0.763075,0.96969696969697
35,2,7,1,3.466676,0.508134,0.992668,1,0.776188,0.740234,1,1,0.795595,0.903030303030303
35,2,7,1,0.532977,0.20277,0.868216,1,0.744121,0.740234,0,1,0.529121,0.903030303030303
35,2,7,-1,2.683174,0.81274,0.679545,-1,0.975755,0.740234,1,-1,0.741864,0.903030303030303
35,2,7,-1,0.532966,0.689473,0.104801,-1,0.760603,0.740234,0,1,0.486053,0.903030303030303
35,2,6,-1,4.366728,0.994777,0.595016,-1,0.830702,1,1,-1,0.829787,0.854545454545454
35,2,6,-1,1.016852,0.305985,0.071196,-1,0.776145,1,0,1,0.617084,0.854545454545454
35,2,6,-1,1.000143,0.107352,0.003723,-1,1.127934,1,0,1,0.604167,0.854545454545454
35,2,6,1,2.616435,0.612767,0.876776,1,1.127434,1,1,1,1.183958,0.854545454545454
35,2,14,-1,0.71676,0.431464,0.094208,-1,2.299887,0.485352,0,1,0.733839,0.709090909090909
35,2,14,-1,2.983229,0.329952,0.80315,-1,1.766407,0.485352,1,1,0.566989,0.709090909090909
35,2,14,1,0.71632,0,0.526892,1,1.448006,0.485352,0,-1,0.553679,0.709090909090909
35,2,14,1,2.083073,0.288362,0.722026,-1,1.799173,0.485352,1,1,0.54312,0.709090909090909
35,2,3,-1,0.474599,0.791126,0.300575,-1,1.414912,0.787109,0,1,0.566989,0.866666666666667
35,2,3,1,0.466706,0,0.367382,1,0.633265,0.787109,0,-1,0.507963,0.866666666666667
35,2,3,-1,6.875498,0.897626,0.271551,-1,1.232772,0.787109,1,1,0.619727,0.866666666666667
35,2,3,1,2.149677,0.238491,0.918021,1,0.999617,0.787109,1,1,0.529121,0.866666666666667
35,1,2,-1,0.457917,0.41424,1,-1,1.607184,0.623047,0,1,1.821639,0.76969696969697
35,1,2,1,2.058057,0.38374,0.695482,-1,1.78728,0.623047,1,-1,0.433238,0.76969696969697
35,1,2,-1,0.466723,0.173366,0,-1,0.985917,0.623047,0,1,1.032452,0.76969696969697
35,1,2,1,1.524555,0.082965,1,-1,1.684972,0.623047,1,1,0.777684,0.76969696969697
35,1,9,-1,4.241698,0.809005,0.393009,1,2.945985,0.737305,1,1,0.585667,0.903030303030303
35,1,9,1,0.700111,0.10596,0.586946,1,0.755332,0.737305,0,-1,0.457089,0.903030303030303
35,1,9,-1,0.700057,0.210235,0.037963,-1,1.705613,0.737305,0,1,1.032452,0.903030303030303
35,1,9,1,2.958114,0.883084,0.553887,1,1.889924,0.737305,1,1,1.183958,0.903030303030303
35,1,12,1,0.624599,1,0.860423,1,1.496004,0.374023,0,1,0.81916,0.624242424242424
35,1,12,-1,3.925044,0.403519,0.605737,-1,2.146496,0.374023,1,1,0.684986,0.624242424242424
35,1,12,-1,3.774998,0.082238,0.929563,-1,0.828559,0.374023,1,-1,0.617675,0.624242424242424
35,1,12,1,0.599629,0.999124,0.706646,1,1.145293,0.374023,0,-1,0.763075,0.624242424242424
35,1,4,-1,3.192053,0.879833,0.585109,-1,0.900236,1,1,1,1.183958,0.854545454545454
35,1,4,-1,0.650065,0.537315,0.016012,-1,0.668318,1,0,-1,0.553679,0.854545454545454
35,1,4,-1,1.733181,0.991625,0.486475,-1,0.653587,1,1,1,0.795595,0.854545454545454
35,1,4,1,0.666286,0.802544,0.998746,-1,0.585495,1,0,1,1.428453,0.854545454545454
36,3,4,-1,0.650065,0.537315,0.016012,-1,3.49242,0.936523,0,-1,0.670361,0.909090909090909
36,3,4,-1,1.733181,0.991625,0.486475,1,2.141976,0.936523,1,-1,0.462276,0.909090909090909
36,3,4,-1,3.192053,0.879833,0.585109,-1,1.059174,0.936523,1,-1,0.459237,0.909090909090909
36,3,4,1,0.666286,0.802544,0.998746,1,0.758073,0.936523,0,1,0.374749,0.909090909090909
36,3,2,1,1.524555,0.082965,1,-1,1.174977,0.227539,1,-1,0.57946,0.715151515151515
36,3,2,-1,0.466723,0.173366,0,-1,0.526641,0.227539,0,1,0.339801,0.715151515151515
36,3,2,-1,0.457917,0.41424,1,-1,0.85812,0.227539,0,1,0.73851,0.715151515151515
36,3,2,1,2.058057,0.38374,0.695482,-1,0.922603,0.227539,1,1,0.31022,0.715151515151515
36,3,5,-1,0.407941,0.513428,0,-1,0.745253,0.374023,0,-1,0.670361,0.963636363636364
36,3,5,-1,1.799626,0.807223,0.475038,1,0.627493,0.374023,1,-1,0.386425,0.963636363636364
36,3,5,1,1.916812,0.297437,1,-1,0.47938,0.374023,1,1,0.509625,0.963636363636364
36,3,5,-1,0.416196,1,0.324547,1,0.428897,0.374023,0,1,0.509625,0.963636363636364
36,3,10,-1,1.650306,0.008676,0.592791,-1,7.139493,0.1,1,1,0.328353,0.206060606060606
36,3,10,-1,1.92471,0.233369,0.288051,-1,0.89793,0.1,1,1,0.38817,0.206060606060606
36,3,10,1,0.432911,0.93133,0.117453,1,1.348797,0.1,0,1,0.4459,0.206060606060606
36,3,10,-1,0.432934,0.08856,0.697955,-1,1.116403,0.1,0,-1,0.401796,0.206060606060606
36,1,11,1,4.384084,0.288038,0.860615,1,0.868867,0.725586,1,1,0.365396,0.781818181818182
36,1,11,1,2.966579,0.381785,0.771742,1,2.021293,0.725586,1,1,0.472669,0.781818181818182
36,1,11,1,0.624629,0.005939,0.501304,1,1.152486,0.725586,0,-1,0.670361,0.781818181818182
36,1,11,1,0.666854,0,0.420608,1,0.55342,0.725586,0,-1,0.872898,0.781818181818182
36,1,14,-1,0.71676,0.431464,0.094208,-1,0.588172,0.857422,0,-1,0.431792,0.654545454545455
36,1,14,1,0.71632,0,0.526892,1,0.402327,0.857422,0,-1,0.670361,0.654545454545455
36,1,14,-1,2.983229,0.329952,0.80315,1,0.518329,0.857422,1,-1,0.361178,0.654545454545455
36,1,14,1,2.083073,0.288362,0.722026,-1,0.954167,0.857422,1,-1,0.398625,0.654545454545455
36,1,13,-1,0.391199,1,0.334265,-1,0.334187,1,0,1,0.509625,0.987878787878788
36,1,13,-1,1.141368,0.882208,0.695151,1,0.9534,1,1,-1,0.794776,0.987878787878788
36,1,13,1,0.382928,0,0.792983,1,0.502593,1,0,1,0.354371,0.987878787878788
36,1,13,-1,1.066324,0.897506,0.689459,-1,0.7039,1,1,-1,0.794776,0.987878787878788
36,1,9,1,2.958114,0.883084,0.553887,1,0.917664,0.708008,1,-1,0.459237,0.848484848484849
36,1,9,1,0.700111,0.10596,0.586946,1,0.532092,0.708008,0,-1,0.307191,0.848484848484849
36,1,9,-1,0.700057,0.210235,0.037963,-1,0.852083,0.708008,0,1,0.339801,0.848484848484849
36,1,9,-1,4.241698,0.809005,0.393009,-1,0.433342,0.708008,1,1,0.472669,0.848484848484849
36,4,16,1,0.324536,0.684374,0.914881,-1,0.728054,0.1,0,-1,0.794776,0.957575757575758
36,4,16,1,1.424572,0.614249,0.976462,-1,0.595743,0.1,1,1,0.440124,0.957575757575758
36,4,16,1,0.324552,0,0.768783,1,1.446115,0.1,0,1,0.354371,0.957575757575758
36,4,16,1,1.716305,0.692258,0.892014,-1,0.510873,0.1,1,-1,0.794776,0.957575757575758
36,4,7,1,0.532977,0.20277,0.868216,1,0.852611,0.535156,0,-1,0.355289,0.957575757575758
36,4,7,-1,2.683174,0.81274,0.679545,1,1.541257,0.535156,1,1,0.767594,0.957575757575758
36,4,7,1,3.466676,0.508134,0.992668,-1,1.107206,0.535156,1,-1,0.462276,0.957575757575758
36,4,7,-1,0.532966,0.689473,0.104801,-1,0.641354,0.535156,0,-1,0.401796,0.957575757575758
36,4,12,1,0.599629,0.999124,0.706646,1,0.806313,0.552734,0,1,0.528431,0.56969696969697
36,4,12,-1,3.774998,0.082238,0.929563,-1,0.695618,0.552734,1,1,0.4459,0.56969696969697
36,4,12,1,0.624599,1,0.860423,1,0.561968,0.552734,0,1,0.485582,0.56969696969697
36,4,12,-1,3.925044,0.403519,0.605737,-1,2.948503,0.552734,1,1,0.329483,0.56969696969697
36,4,8,1,0.833484,0,0.184209,-1,2.222338,0.025391,0,1,0.339801,0.763636363636364
36,4,8,-1,0.858004,0.600316,0,1,0.50226,0.025391,0,1,0.328353,0.763636363636364
36,4,8,1,2.983227,0.427113,0.693287,-1,0.437591,0.025391,1,1,0.31022,0.763636363636364
36,4,8,-1,4.267403,0.614735,0.689625,-1,0.62087,0.025391,1,1,0.846071,0.763636363636364
36,2,3,1,0.466706,0,0.367382,1,0.408217,0.49707,0,-1,0.872898,0.812121212121212
36,2,3,1,2.149677,0.238491,0.918021,-1,0.92202,0.49707,1,-1,0.355289,0.812121212121212
36,2,3,-1,6.875498,0.897626,0.271551,-1,3.024605,0.49707,1,1,0.365396,0.812121212121212
36,2,3,-1,0.474599,0.791126,0.300575,-1,1.623408,0.49707,0,-1,0.361178,0.812121212121212
36,2,1,1,0.749576,0.285316,0.513349,-1,0.492639,0.212891,0,-1,0.505568,0.6
36,2,1,-1,2.34139,0.881676,0.093733,1,0.377628,0.212891,1,1,0.4459,0.6
36,2,1,1,4.666785,0.402851,0.587478,-1,0.511163,0.212891,1,1,0.329483,0.6
36,2,1,-1,0.716748,0.293405,0.015848,-1,0.777431,0.212891,0,-1,0.413886,0.6
36,2,15,-1,0.450077,0.569434,0,-1,0.409147,1,0,1,0.328353,0.915151515151515
36,2,15,-1,0.441267,0.597934,0.094457,-1,0.4267,1,0,-1,0.307191,0.915151515151515
36,2,15,-1,1.458097,0.69461,0.95746,1,0.759593,1,1,1,0.528431,0.915151515151515
36,2,15,-1,1.916331,1,0.317288,-1,0.475686,1,1,1,0.509625,0.915151515151515
36,2,6,1,2.616435,0.612767,0.876776,1,0.40248,1,1,-1,0.459237,0.909090909090909
36,2,6,-1,1.016852,0.305985,0.071196,-1,0.636089,1,0,1,0.721522,0.909090909090909
36,2,6,-1,1.000143,0.107352,0.003723,-1,0.334979,1,0,-1,0.649983,0.909090909090909
36,2,6,-1,4.366728,0.994777,0.595016,-1,0.56581,1,1,1,0.440124,0.909090909090909
37,4,11,1,4.384084,0.288038,0.860615,1,10.118078,0.508789,1,1,2.42184,0.963636363636364
37,4,11,1,2.966579,0.381785,0.771742,1,2.574262,0.508789,1,-1,3.18973,0.963636363636364
37,4,11,1,0.666854,0,0.420608,1,1.773205,0.508789,0,-1,0.71865,0.963636363636364
37,4,11,1,0.624629,0.005939,0.501304,1,1.507328,0.508789,0,-1,1.370385,0.963636363636364
37,4,9,1,0.700111,0.10596,0.586946,1,3.064739,0.631836,0,-1,1.291784,0.896969696969697
37,4,9,1,2.958114,0.883084,0.553887,1,1.732251,0.631836,1,1,1.240589,0.896969696969697
37,4,9,-1,4.241698,0.809005,0.393009,-1,2.701234,0.631836,1,-1,3.18973,0.896969696969697
37,4,9,-1,0.700057,0.210235,0.037963,-1,1.016215,0.631836,0,1,1.166279,0.896969696969697
37,4,4,-1,1.733181,0.991625,0.486475,1,1.698958,0.795898,1,1,1.123647,0.654545454545455
37,4,4,-1,3.192053,0.879833,0.585109,1,1.683104,0.795898,1,1,1.240589,0.654545454545455
37,4,4,1,0.666286,0.802544,0.998746,-1,1.299178,0.795898,0,1,1.006046,0.654545454545455
37,4,4,-1,0.650065,0.537315,0.016012,-1,1.315444,0.795898,0,-1,1.370385,0.654545454545455
37,4,10,-1,1.650306,0.008676,0.592791,1,1.314041,0.520508,1,1,0.650523,0.460606060606061
37,4,10,1,0.432911,0.93133,0.117453,-1,1.598596,0.520508,0,1,2.639273,0.460606060606061
37,4,10,-1,0.432934,0.08856,0.697955,1,1.230097,0.520508,0,1,1.241049,0.460606060606061
37,4,10,-1,1.92471,0.233369,0.288051,1,1.33135,0.520508,1,1,1.175857,0.460606060606061
37,3,8,-1,0.858004,0.600316,0,-1,1.202794,0.546875,0,1,0.650523,0.981818181818182
37,3,8,-1,4.267403,0.614735,0.689625,-1,2.640466,0.546875,1,1,1.329448,0.981818181818182
37,3,8,1,2.983227,0.427113,0.693287,1,2.840792,0.546875,1,1,2.500391,0.981818181818182
37,3,8,1,0.833484,0,0.184209,1,0.790505,0.546875,0,1,1.166279,0.981818181818182
37,3,6,1,2.616435,0.612767,0.876776,-1,1.50743,0.705078,1,1,1.240589,0.654545454545455
37,3,6,-1,4.366728,0.994777,0.595016,1,1.507388,0.705078,1,-1,2.569661,0.654545454545455
37,3,6,-1,1.016852,0.305985,0.071196,-1,1.057255,0.705078,0,-1,1.144831,0.654545454545455
37,3,6,-1,1.000143,0.107352,0.003723,-1,0.788354,0.705078,0,-1,1.25083,0.654545454545455
37,3,7,-1,2.683174,0.81274,0.679545,1,1.418015,0.713867,1,1,3.728537,0.703030303030303
37,3,7,1,3.466676,0.508134,0.992668,-1,0.884012,0.713867,1,1,1.123647,0.703030303030303
37,3,7,-1,0.532966,0.689473,0.104801,-1,1.148886,0.713867,0,1,1.241049,0.703030303030303
37,3,7,1,0.532977,0.20277,0.868216,1,1.332968,0.713867,0,1,4.253235,0.703030303030303
37,3,1,1,4.666785,0.402851,0.587478,1,1.730068,0.643555,1,-1,4.111885,0.854545454545454
37,3,1,1,0.749576,0.285316,0.513349,1,0.916673,0.643555,0,1,1.238343,0.854545454545454
37,3,1,-1,2.34139,0.881676,0.093733,-1,0.95119,0.643555,1,1,2.639273,0.854545454545454
37,3,1,-1,0.716748,0.293405,0.015848,-1,0.866699,0.643555,0,-1,1.301056,0.854545454545454
37,2,13,-1,1.141368,0.882208,0.695151,-1,0.912623,0.933594,1,1,1.167241,0.733333333333333
37,2,13,-1,1.066324,0.897506,0.689459,-1,0.790456,0.933594,1,1,1.167241,0.733333333333333
37,2,13,1,0.382928,0,0.792983,1,0.543307,0.933594,0,-1,0.896257,0.733333333333333
37,2,13,-1,0.391199,1,0.334265,-1,2.377573,0.933594,0,1,1.411598,0.733333333333333
37,2,5,-1,0.407941,0.513428,0,-1,0.942921,0.828125,0,-1,1.370385,0.781818181818182
37,2,5,-1,1.799626,0.807223,0.475038,-1,0.953936,0.828125,1,1,1.228377,0.781818181818182
37,2,5,-1,0.416196,1,0.324547,-1,1.272288,0.828125,0,1,1.411598,0.781818181818182
37,2,5,1,1.916812,0.297437,1,1,0.853077,0.828125,1,1,1.411598,0.781818181818182
37,2,12,-1,3.925044,0.403519,0.605737,-1,1.79099,0.277344,1,-1,4.111885,0.824242424242424
37,2,12,-1,3.774998,0.082238,0.929563,-1,1.474096,0.277344,1,1,2.639273,0.824242424242424
37,2,12,1,0.599629,0.999124,0.706646,1,1.672291,0.277344,0,-1,1.122668,0.824242424242424
37,2,12,1,0.624599,1,0.860423,1,0.873348,0.277344,0,-1,1.275529,0.824242424242424
37,2,2,1,1.524555,0.082965,1,1,1.008086,0.743164,1,1,1.556515,0.96969696969697
37,2,2,1,2.058057,0.38374,0.695482,1,1.146065,0.743164,1,1,2.500391,0.96969696969697
37,2,2,-1,0.457917,0.41424,1,-1,2.480009,0.743164,0,1,1.112343,0.96969696969697
37,2,2,-1,0.466723,0.173366,0,-1,0.828868,0.743164,0,1,1.166279,0.96969696969697
37,1,14,-1,2.983229,0.329952,0.80315,1,1.175929,0.552734,1,-1,1.59301,0.909090909090909
37,1,14,-1,0.71676,0.431464,0.094208,-1,1.088177,0.552734,0,-1,0.800792,0.909090909090909
37,1,14,1,2.083073,0.288362,0.722026,1,2.957127,0.552734,1,-1,2.133598,0.909090909090909
37,1,14,1,0.71632,0,0.526892,1,0.771413,0.552734,0,-1,1.370385,0.909090909090909
37,1,15,-1,0.450077,0.569434,0,-1,0.732676,0.798828,0,1,0.650523,0.83030303030303
37,1,15,-1,1.916331,1,0.317288,-1,2.501195,0.798828,1,1,1.411598,0.83030303030303
37,1,15,-1,0.441267,0.597934,0.094457,-1,1.048905,0.798828,0,-1,1.291784,0.83030303030303
37,1,15,-1,1.458097,0.69461,0.95746,-1,1.411954,0.798828,1,-1,1.122668,0.83030303030303
37,1,3,-1,6.875498,0.897626,0.271551,-1,1.229497,0.705078,1,1,2.42184,0.933333333333333
37,1,3,-1,0.474599,0.791126,0.300575,-1,1.088472,0.705078,0,-1,1.59301,0.933333333333333
37,1,3,1,2.149677,0.238491,0.918021,1,0.974972,0.705078,1,1,4.253235,0.933333333333333
37,1,3,1,0.466706,0,0.367382,1,0.657768,0.705078,0,-1,0.71865,0.933333333333333
37,1,16,1,1.716305,0.692258,0.892014,1,1.035797,0.986328,1,1,1.167241,0.703030303030303
37,1,16,1,0.324552,0,0.768783,1,0.617343,0.986328,0,-1,0.896257,0.703030303030303
37,1,16,1,1.424572,0.614249,0.976462,1,0.815756,0.986328,1,-1,2.569661,0.703030303030303
37,1,16,1,0.324536,0.684374,0.914881,1,0.701144,0.986328,0,1,1.167241,0.703030303030303
38,1,7,-1,0.532966,0.689473,0.104801,-1,7.834241,0.883789,0,-1,0.612533,0.903030303030303
38,1,7,-1,2.683174,0.81274,0.679545,-1,1.649092,0.883789,1,-1,1.229096,0.903030303030303
38,1,7,1,3.466676,0.508134,0.992668,1,1.132811,0.883789,1,-1,1.225637,0.903030303030303
38,1,7,1,0.532977,0.20277,0.868216,1,0.648213,0.883789,0,-1,1.424924,0.903030303030303
38,1,1,-1,0.716748,0.293405,0.015848,-1,3.48622,0.289062,0,-1,0.821302,0.654545454545455
38,1,1,1,0.749576,0.285316,0.513349,1,1.359418,0.289062,0,-1,0.723097,0.654545454545455
38,1,1,1,4.666785,0.402851,0.587478,-1,1.495407,0.289062,1,1,0.688986,0.654545454545455
38,1,1,-1,2.34139,0.881676,0.093733,1,0.877044,0.289062,1,-1,0.593885,0.654545454545455
38,1,4,-1,0.650065,0.537315,0.016012,-1,1.012516,0.889648,0,-1,0.654646,0.854545454545454
38,1,4,1,0.666286,0.802544,0.998746,1,1.099794,0.889648,0,1,0.844992,0.854545454545454
38,1,4,-1,3.192053,0.879833,0.585109,-1,0.864312,0.889648,1,1,0.783427,0.854545454545454
38,1,4,-1,1.733181,0.991625,0.486475,-1,0.584173,0.889648,1,-1,1.225637,0.854545454545454
38,1,3,-1,6.875498,0.897626,0.271551,-1,2.721124,0.728516,1,-1,1.45599,0.866666666666667
38,1,3,1,2.149677,0.238491,0.918021,1,1.681407,0.728516,1,-1,1.424924,0.866666666666667
38,1,3,-1,0.474599,0.791126,0.300575,-1,0.565999,0.728516,0,-1,0.834128,0.866666666666667
38,1,3,1,0.466706,0,0.367382,1,0.549282,0.728516,0,-1,0.616592,0.866666666666667
38,4,8,-1,4.267403,0.614735,0.689625,1,0.943576,0.678711,1,-1,1.444952,0.818181818181818
38,4,8,1,0.833484,0,0.184209,1,0.728904,0.678711,0,-1,0.566706,0.818181818181818
38,4,8,-1,0.858004,0.600316,0,-1,0.944991,0.678711,0,1,1.289149,0.818181818181818
38,4,8,1,2.983227,0.427113,0.693287,1,0.692487,0.678711,1,-1,1.001212,0.818181818181818
38,4,9,-1,4.241698,0.809005,0.393009,-1,1.360462,0.634766,1,1,0.977706,0.903030303030303
38,4,9,1,2.958114,0.883084,0.553887,-1,1.24072,0.634766,1,1,0.783427,0.903030303030303
38,4,9,1,0.700111,0.10596,0.586946,1,0.990064,0.634766,0,-1,0.682872,0.903030303030303
38,4,9,-1,0.700057,0.210235,0.037963,-1,0.738963,0.634766,0,-1,0.566706,0.903030303030303
38,4,6,-1,4.366728,0.994777,0.595016,-1,3.002818,0.672852,1,-1,1.101064,0.854545454545454
38,4,6,-1,1.016852,0.305985,0.071196,-1,0.708204,0.672852,0,1,0.8045,0.854545454545454
38,4,6,1,2.616435,0.612767,0.876776,1,0.759345,0.672852,1,1,0.783427,0.854545454545454
38,4,6,-1,1.000143,0.107352,0.003723,-1,0.591628,0.672852,0,-1,1.399779,0.854545454545454
38,4,12,1,0.599629,0.999124,0.706646,1,0.687662,0.640625,0,1,0.904371,0.624242424242424
38,4,12,1,0.624599,1,0.860423,1,0.855275,0.640625,0,-1,1.046461,0.624242424242424
38,4,12,-1,3.774998,0.082238,0.929563,1,0.769145,0.640625,1,-1,0.593885,0.624242424242424
38,4,12,-1,3.925044,0.403519,0.605737,1,1.120336,0.640625,1,1,0.688986,0.624242424242424
38,3,14,-1,2.983229,0.329952,0.80315,1,1.130005,0.713867,1,-1,0.834128,0.709090909090909
38,3,14,1,2.083073,0.288362,0.722026,1,0.806742,0.713867,1,-1,0.996681,0.709090909090909
38,3,14,-1,0.71676,0.431464,0.094208,-1,0.624987,0.713867,0,-1,1.40868,0.709090909090909
38,3,14,1,0.71632,0,0.526892,1,0.426412,0.713867,0,-1,0.654646,0.709090909090909
38,3,5,-1,0.416196,1,0.324547,-1,7.842738,0.617188,0,-1,1.576251,0.981818181818182
38,3,5,1,1.916812,0.297437,1,1,1.303863,0.617188,1,-1,1.576251,0.981818181818182
38,3,5,-1,0.407941,0.513428,0,-1,0.836422,0.617188,0,-1,0.654646,0.981818181818182
38,3,5,-1,1.799626,0.807223,0.475038,-1,0.719482,0.617188,1,1,0.787294,0.981818181818182
38,3,2,-1,0.466723,0.173366,0,-1,0.536654,0.702148,0,-1,0.566706,0.76969696969697
38,3,2,-1,0.457917,0.41424,1,-1,0.598516,0.702148,0,1,1.114975,0.76969696969697
38,3,2,1,1.524555,0.082965,1,1,0.930753,0.702148,1,1,2.281826,0.76969696969697
38,3,2,1,2.058057,0.38374,0.695482,-1,0.595539,0.702148,1,-1,1.001212,0.76969696969697
38,3,13,-1,0.391199,1,0.334265,1,2.703419,0.649414,0,-1,1.576251,0.933333333333333
38,3,13,-1,1.141368,0.882208,0.695151,-1,0.685968,0.649414,1,1,0.854747,0.933333333333333
38,3,13,1,0.382928,0,0.792983,1,0.517438,0.649414,0,-1,0.839318,0.933333333333333
38,3,13,-1,1.066324,0.897506,0.689459,-1,0.600203,0.649414,1,1,0.854747,0.933333333333333
38,2,11,1,4.384084,0.288038,0.860615,1,0.917767,0.754883,1,-1,1.45599,0.836363636363636
38,2,11,1,0.666854,0,0.420608,1,0.536492,0.754883,0,-1,0.616592,0.836363636363636
38,2,11,1,2.966579,0.381785,0.771742,1,0.801713,0.754883,1,1,0.977706,0.836363636363636
38,2,11,1,0.624629,0.005939,0.501304,1,0.503352,0.754883,0,-1,0.654646,0.836363636363636
38,2,16,1,0.324552,0,0.768783,1,1.665745,0.869141,0,-1,0.839318,0.903030303030303
38,2,16,1,0.324536,0.684374,0.914881,-1,0.647007,0.869141,0,1,0.854747,0.903030303030303
38,2,16,1,1.716305,0.692258,0.892014,1,0.479323,0.869141,1,1,0.854747,0.903030303030303
38,2,16,1,1.424572,0.614249,0.976462,1,1.611852,0.869141,1,-1,1.101064,0.903030303030303
38,2,10,-1,0.432934,0.08856,0.697955,-1,1.385822,0.104492,0,-1,0.612533,0.260606060606061
38,2,10,1,0.432911,0.93133,0.117453,1,0.485219,0.104492,0,-1,0.593885,0.260606060606061
38,2,10,-1,1.92471,0.233369,0.288051,-1,1.919016,0.104492,1,-1,1.586593,0.260606060606061
38,2,10,-1,1.650306,0.008676,0.592791,-1,1.36971,0.104492,1,1,1.289149,0.260606060606061
38,2,15,-1,1.458097,0.69461,0.95746,-1,1.444643,0.494141,1,1,0.904371,0.96969696969697
38,2,15,-1,0.450077,0.569434,0,-1,0.821698,0.494141,0,1,1.289149,0.96969696969697
38,2,15,-1,1.916331,1,0.317288,1,0.721426,0.494141,1,-1,1.576251,0.96969696969697
38,2,15,-1,0.441267,0.597934,0.094457,-1,0.806879,0.494141,0,-1,0.682872,0.96969696969697
39,4,3,-1,6.875498,0.897626,0.271551,-1,22.005318,0.675781,1,1,4.571416,0.993939393939394
39,4,3,1,2.149677,0.238491,0.918021,1,4.96313,0.675781,1,1,3.080454,0.993939393939394
39,4,3,1,0.466706,0,0.367382,1,2.992634,0.675781,0,1,3.886337,0.993939393939394
39,4,3,-1,0.474599,0.791126,0.300575,-1,4.126681,0.675781,0,1,3.188526,0.993939393939394
39,4,4,1,0.666286,0.802544,0.998746,-1,7.172577,0.746094,0,-1,1.67447,0.727272727272727
39,4,4,-1,0.650065,0.537315,0.016012,-1,4.242315,0.746094,0,-1,1.225343,0.727272727272727
39,4,4,-1,3.192053,0.879833,0.585109,1,7.778042,0.746094,1,-1,3.153995,0.727272727272727
39,4,4,-1,1.733181,0.991625,0.486475,1,2.74175,0.746094,1,1,1.038299,0.727272727272727
39,4,15,-1,1.916331,1,0.317288,-1,5.122942,0.617188,1,1,4.35977,0.903030303030303
39,4,15,-1,0.441267,0.597934,0.094457,-1,3.726856,0.617188,0,1,2.627352,0.903030303030303
39,4,15,-1,1.458097,0.69461,0.95746,-1,2.743092,0.617188,1,-1,3.916222,0.903030303030303
